item_id,ico,iGrade,iName,itemLv,itemWearLv,iCategory,available_for,attributes,blue_info,red_info,white_info,gold_coin,silver_coin,bronze_coin,type,level,wearable_job,wearable_race,maximum_usage_count,possible_number,action_bar_text,acquisition_path
"621025","70033","3","서약의 동토여행자 허리띠","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","35","","방어구","37","전체","전체","0","0","","32"
"621026","110033","3","인도자의 폭풍인도자 장갑","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","83","","방어구","37","전체","전체","0","0","","32"
"621027","90034","3","성전의 잠복꾼 발보호대","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","4","31","","방어구","37","전체","전체","0","0","","32"
"630721","130035","4","독신자의 감시자 투구","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","38","","방어구","37","전체","전체","0","0","","32"
"630722","170035","4","성스러운 성난파도 어깨덧옷","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","9","58","","방어구","37","전체","전체","0","0","","32"
"630723","190042","4","탄원하는 백일몽 가슴보호구","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","77","","방어구","37","전체","전체","0","0","","32"
"630724","150036","4","돌보는 담쟁이 다리보호구","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","97","","방어구","37","전체","전체","0","0","","32"
"630725","70035","4","순례자의 침입자 장식띠","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","59","","방어구","37","전체","전체","0","0","","32"
"630726","110035","4","선언하는 보호자 장갑","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","39","","방어구","37","전체","전체","0","0","","32"
"630727","90036","4","독실한 달그림자 장화","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","18","","방어구","37","전체","전체","0","0","","32"
"520341","130089","3","흔적 추적자의 머리보호대","37","32","방어구","32레벨 이상 착용 가능","방어력 229,민첩 24,체력 21","판매가능","파괴가능","착용 시 귀속됨","6","23","","방어구","37","전체","전체","0","0","",""
"520342","170088","3","흔적 추적자의 어깨보호대","37","32","방어구","32레벨 이상 착용 가능","방어력 212,민첩 19,체력 15","판매가능","파괴가능","착용 시 귀속됨","5","75","","방어구","37","전체","전체","0","0","",""
"520343","190095","3","흔적 추적자의 상의","37","32","방어구","32레벨 이상 착용 가능","방어력 282,민첩 21,체력 24","판매가능","파괴가능","착용 시 귀속됨","7","67","","방어구","37","전체","전체","0","0","",""
"520344","150090","3","흔적 추적자의 하의","37","32","방어구","32레벨 이상 착용 가능","방어력 264,민첩 21,체력 24","판매가능","파괴가능","착용 시 귀속됨","7","19","","방어구","37","전체","전체","0","0","",""
"520345","70089","3","흔적 추적자의 허리띠","37","32","방어구","32레벨 이상 착용 가능","방어력 123,민첩 22,체력 11","판매가능","파괴가능","착용 시 귀속됨","3","35","","방어구","37","전체","전체","0","0","",""
"520346","110089","3","흔적 추적자의 장갑","37","32","방어구","32레벨 이상 착용 가능","방어력 141,민첩 16,체력 18","판매가능","파괴가능","착용 시 귀속됨","3","83","","방어구","37","전체","전체","0","0","",""
"520347","90090","3","흔적 추적자의 신발","37","32","방어구","32레벨 이상 착용 가능","방어력 159,민첩 15,체력 19","판매가능","파괴가능","착용 시 귀속됨","4","31","","방어구","37","전체","전체","0","0","",""
"521041","130031","3","평온한 용맹전사 머리덮개","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","23","","방어구","37","전체","전체","0","0","","32"
"521042","170031","3","날렵한 사막바람 어깨덧옷","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","75","","방어구","37","전체","전체","0","0","","32"
"521043","190038","3","겨냥하는 죽음숨결 갑옷","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","67","","방어구","37","전체","전체","0","0","","32"
"521044","150032","3","안정된 북녘골 바지","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","19","","방어구","37","전체","전체","0","0","","32"
"521045","70031","3","독수리의 유배자 요대","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","35","","방어구","37","전체","전체","0","0","","32"
"521046","110031","3","유연한 수풀추적자 손보호대","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","83","","방어구","37","전체","전체","0","0","","32"
"521047","90032","3","침착한 탈곡자 장화","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","4","31","","방어구","37","전체","전체","0","0","","32"
"530611","130089","4","숙고하는 학살자 머리가리개","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","38","","방어구","37","전체","전체","0","0","","32"
"530612","170088","4","침착한 심장추적자 견갑","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","9","58","","방어구","37","전체","전체","0","0","","32"
"530613","190095","4","가벼운 땅무지 갑옷","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","77","","방어구","37","전체","전체","0","0","","32"
"530614","150090","4","감시하는 분쇄자 바지","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","97","","방어구","37","전체","전체","0","0","","32"
"530615","70089","4","사냥꾼의 새벽 허리띠","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","59","","방어구","37","전체","전체","0","0","","32"
"530616","110089","4","철저한 강철조각 손보호대","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","39","","방어구","37","전체","전체","0","0","","32"
"530617","90090","4","준비된 처치자 발보호구","37","32","방어구","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","18","","방어구","37","전체","전체","0","0","","32"
"540681","130271","5","복수자의 은밀한 투구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","21","5","","방어구","36","전체","전체","0","0","","31"
"540682","170270","5","복수자의 은밀한 어깨덧대","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","43","","방어구","36","전체","전체","0","0","","31"
"540683","190295","5","복수자의 은밀한 흉갑","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","25","91","","방어구","36","전체","전체","0","0","","31"
"540684","150270","5","복수자의 은밀한 각반","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","29","","방어구","36","전체","전체","0","0","","31"
"540685","70270","5","복수자의 은밀한 요대","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","34","","방어구","36","전체","전체","0","0","","31"
"540686","110270","5","복수자의 은밀한 손보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","95","","방어구","36","전체","전체","0","0","","31"
"540687","90271","5","복수자의 은밀한 신발","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","14","57","","방어구","36","전체","전체","0","0","","31"
"641521","130265","5","복수자의 용맹한 머리보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","21","5","","방어구","36","전체","전체","0","0","","31"
"641522","170264","5","복수자의 용맹한 어깨보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","43","","방어구","36","전체","전체","0","0","","31"
"641523","190283","5","복수자의 용맹한 가슴보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","25","91","","방어구","36","전체","전체","0","0","","31"
"641524","150264","5","복수자의 용맹한 다리갑옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","29","","방어구","36","전체","전체","0","0","","31"
"641525","70264","5","복수자의 용맹한 혁대","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","34","","방어구","36","전체","전체","0","0","","31"
"641526","110264","5","복수자의 용맹한 손가리개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","95","","방어구","36","전체","전체","0","0","","31"
"641527","90265","5","복수자의 용맹한 발보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","14","57","","방어구","36","전체","전체","0","0","","31"
"910321","130145","4","불멸의 의지가 깃든 투구","36","31","방어구","31레벨 이상 착용 가능","방어력 343,힘 21,체력 18,기술력 21","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","버서커","전체","0","0","",""
"910322","170144","4","불멸의 의지가 깃든 어깨보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 317,힘 21,체력 17","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","버서커","전체","0","0","",""
"910323","190150","4","불멸의 의지가 깃든 흉갑","36","31","방어구","31레벨 이상 착용 가능","방어력 422,힘 24,체력 27","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","버서커","전체","0","0","",""
"910324","150146","4","불멸의 의지가 깃든 다리보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 396,힘 24,체력 27","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","버서커","전체","0","0","",""
"910325","70145","4","불멸의 의지가 깃든 허리보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 185,힘 22,체력 11,기술력 11","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","버서커","전체","0","0","",""
"910326","110145","4","불멸의 의지가 깃든 장갑","36","31","방어구","31레벨 이상 착용 가능","방어력 211,힘 14,체력 16,기술력 16","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","버서커","전체","0","0","",""
"910327","90146","4","불멸의 의지가 깃든 발보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 238,힘 17,체력 21","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","버서커","전체","0","0","",""
"510051","130032","2","밤그늘 머리띠","36","31","방어구","31레벨 이상 착용 가능","방어력 203","판매가능","파괴가능","귀속되지 않음","2","95","","방어구","36","전체","전체","0","0","",""
"510052","170032","2","밤그늘 어깨보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 187","판매가능","파괴가능","귀속되지 않음","2","72","","방어구","36","전체","전체","0","0","",""
"510053","190039","2","밤그늘 상의","36","31","방어구","31레벨 이상 착용 가능","방어력 249","판매가능","파괴가능","귀속되지 않음","3","63","","방어구","36","전체","전체","0","0","",""
"510054","150033","2","밤그늘 하의","36","31","방어구","31레벨 이상 착용 가능","방어력 234","판매가능","파괴가능","귀속되지 않음","3","40","","방어구","36","전체","전체","0","0","",""
"510055","70032","2","밤그늘 허리띠","36","31","방어구","31레벨 이상 착용 가능","방어력 109","판매가능","파괴가능","귀속되지 않음","1","59","","방어구","36","전체","전체","0","0","",""
"510056","110032","2","밤그늘 장갑","36","31","방어구","31레벨 이상 착용 가능","방어력 125","판매가능","파괴가능","귀속되지 않음","1","81","","방어구","36","전체","전체","0","0","",""
"510057","90033","2","밤그늘 신발","36","31","방어구","31레벨 이상 착용 가능","방어력 140","판매가능","파괴가능","귀속되지 않음","2","4","","방어구","36","전체","전체","0","0","",""
"610011","130033","2","장인의 머리 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 284","판매가능","파괴가능","귀속되지 않음","2","95","","방어구","36","전체","전체","0","0","",""
"610012","170033","2","장인의 어깨 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 262","판매가능","파괴가능","귀속되지 않음","2","72","","방어구","36","전체","전체","0","0","",""
"610013","190040","2","장인의 상의","36","31","방어구","31레벨 이상 착용 가능","방어력 349","판매가능","파괴가능","귀속되지 않음","3","63","","방어구","36","전체","전체","0","0","",""
"610014","150034","2","장인의 하의","36","31","방어구","31레벨 이상 착용 가능","방어력 327","판매가능","파괴가능","귀속되지 않음","3","40","","방어구","36","전체","전체","0","0","",""
"610015","70033","2","장인의 허리띠","36","31","방어구","31레벨 이상 착용 가능","방어력 153","판매가능","파괴가능","귀속되지 않음","1","59","","방어구","36","전체","전체","0","0","",""
"610016","110033","2","장인의 장갑","36","31","방어구","31레벨 이상 착용 가능","방어력 175","판매가능","파괴가능","귀속되지 않음","1","81","","방어구","36","전체","전체","0","0","",""
"610017","90034","2","장인의 신발","36","31","방어구","31레벨 이상 착용 가능","방어력 196","판매가능","파괴가능","귀속되지 않음","2","4","","방어구","36","전체","전체","0","0","",""
"620011","130241","3","불멸의 고통 머리 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 312,힘 24,체력 20","판매가능","파괴가능","착용 시 귀속됨","5","90","","방어구","36","전체","전체","0","0","",""
"620012","170241","3","불멸의 고통 어깨 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 288,힘 18,체력 15","판매가능","파괴가능","착용 시 귀속됨","5","44","","방어구","36","전체","전체","0","0","",""
"620013","190246","3","불멸의 고통 상의","36","31","방어구","31레벨 이상 착용 가능","방어력 384,힘 21,체력 23","판매가능","파괴가능","착용 시 귀속됨","7","26","","방어구","36","전체","전체","0","0","",""
"620014","150242","3","불멸의 고통 하의","36","31","방어구","31레벨 이상 착용 가능","방어력 360,힘 21,체력 23","판매가능","파괴가능","착용 시 귀속됨","6","80","","방어구","36","전체","전체","0","0","",""
"620015","70241","3","불멸의 고통 허리띠","36","31","방어구","31레벨 이상 착용 가능","방어력 168,힘 21,체력 11","판매가능","파괴가능","착용 시 귀속됨","3","18","","방어구","36","전체","전체","0","0","",""
"620016","110241","3","불멸의 고통 장갑","36","31","방어구","31레벨 이상 착용 가능","방어력 192,힘 15,체력 18","판매가능","파괴가능","착용 시 귀속됨","3","63","","방어구","36","전체","전체","0","0","",""
"620017","90242","3","불멸의 고통 신발","36","31","방어구","31레벨 이상 착용 가능","방어력 216,힘 15,체력 18","판매가능","파괴가능","착용 시 귀속됨","4","8","","방어구","36","전체","전체","0","0","",""
"620971","130033","3","행군하는 파괴자 머리덮개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","90","","방어구","36","전체","전체","0","0","","31"
"620972","170033","3","확고한 선전꾼 어깨덧옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","44","","방어구","36","전체","전체","0","0","","31"
"620973","190040","3","견고한 하사관 가슴받이","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","26","","방어구","36","전체","전체","0","0","","31"
"620974","150034","3","완강한 무쇠돌기 하의","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","80","","방어구","36","전체","전체","0","0","","31"
"620975","70033","3","앞서는 안개매듭 허리띠","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","18","","방어구","36","전체","전체","0","0","","31"
"620976","110033","3","확고한 포식자 장갑","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","63","","방어구","36","전체","전체","0","0","","31"
"620977","90034","3","믿음직한 회색그림자 발등싸개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","4","8","","방어구","36","전체","전체","0","0","","31"
"630011","130041","4","불멸의 의지가 깃든 머리 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 343,힘 21,체력 18,기술력 21","판매가능","파괴가능","착용 시 귀속됨","9","82","","방어구","36","전체","전체","0","0","",""
"630012","170240","4","불멸의 의지가 깃든 어깨 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 317,힘 21,체력 17","판매가능","파괴가능","착용 시 귀속됨","9","7","","방어구","36","전체","전체","0","0","",""
"630013","190048","4","불멸의 의지가 깃든 상의","36","31","방어구","31레벨 이상 착용 가능","방어력 422,힘 24,체력 27","판매가능","파괴가능","착용 시 귀속됨","12","9","","방어구","36","전체","전체","0","0","",""
"630014","150042","4","불멸의 의지가 깃든 하의","36","31","방어구","31레벨 이상 착용 가능","방어력 396,힘 24,체력 27","판매가능","파괴가능","착용 시 귀속됨","11","33","","방어구","36","전체","전체","0","0","",""
"630015","70041","4","불멸의 의지가 깃든 허리띠","36","31","방어구","31레벨 이상 착용 가능","방어력 185,힘 22,체력 11,기술력 11","판매가능","파괴가능","착용 시 귀속됨","5","29","","방어구","36","전체","전체","0","0","",""
"630016","110041","4","불멸의 의지가 깃든 장갑","36","31","방어구","31레벨 이상 착용 가능","방어력 211,힘 14,체력 16,기술력 16","판매가능","파괴가능","착용 시 귀속됨","6","5","","방어구","36","전체","전체","0","0","",""
"630017","90042","4","불멸의 의지가 깃든 신발","36","31","방어구","31레벨 이상 착용 가능","방어력 238,힘 17,체력 21","판매가능","파괴가능","착용 시 귀속됨","6","80","","방어구","36","전체","전체","0","0","",""
"641511","130265","5","복수자의 견고한 머리보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","21","5","","방어구","36","전체","전체","0","0","","31"
"641512","170264","5","복수자의 견고한 어깨보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","43","","방어구","36","전체","전체","0","0","","31"
"641513","190283","5","복수자의 견고한 흉갑","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","25","91","","방어구","36","전체","전체","0","0","","31"
"641514","150264","5","복수자의 견고한 하의","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","29","","방어구","36","전체","전체","0","0","","31"
"641515","70264","5","복수자의 견고한 허리끈","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","34","","방어구","36","전체","전체","0","0","","31"
"641516","110264","5","복수자의 견고한 손가리개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","95","","방어구","36","전체","전체","0","0","","31"
"641517","90265","5","복수자의 견고한 신발","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","14","57","","방어구","36","전체","전체","0","0","","31"
"910311","130146","4","핏빛 수호자의 투구","36","31","방어구","31레벨 이상 착용 가능","방어력 343,힘 21,체력 18,기술력 21","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","가디언","전체","0","0","",""
"910312","170145","4","핏빛 수호자의 어깨보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 317,힘 21,체력 17","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","가디언","전체","0","0","",""
"910313","190151","4","핏빛 수호자의 흉갑","36","31","방어구","31레벨 이상 착용 가능","방어력 422,힘 24,체력 27","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","가디언","전체","0","0","",""
"910314","150147","4","핏빛 수호자의 다리보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 396,힘 24,체력 27","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","가디언","전체","0","0","",""
"910315","70146","4","핏빛 수호자의 허리보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 185,힘 22,체력 11,기술력 11","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","가디언","전체","0","0","",""
"910316","110146","4","핏빛 수호자의 장갑","36","31","방어구","31레벨 이상 착용 가능","방어력 211,힘 14,체력 16,기술력 16","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","가디언","전체","0","0","",""
"910317","90147","4","핏빛 수호자의 발보호구","36","31","방어구","31레벨 이상 착용 가능","방어력 238,힘 17,체력 21","판매가능","파괴가능","착용 시 귀속됨","17","27","","방어구","36","가디언","전체","0","0","",""
"320861","130187","3","온건한 부랑자 모자","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","90","","방어구","36","전체","전체","0","0","","31"
"320862","170186","3","신중한 하늘파괴자 어깨덧옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","44","","방어구","36","전체","전체","0","0","","31"
"320863","190192","3","은둔자의 수색꾼 윗옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","26","","방어구","36","전체","전체","0","0","","31"
"320864","150188","3","고뇌하는 진실추적자 바지","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","80","","방어구","36","전체","전체","0","0","","31"
"320865","70187","3","슬기로운 개척자 요대","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","18","","방어구","36","전체","전체","0","0","","31"
"320866","110187","3","우아한 피결속자 손가리개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","63","","방어구","36","전체","전체","0","0","","31"
"320867","90188","3","세공된 테두리 발등싸개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","4","8","","방어구","36","전체","전체","0","0","","31"
"340611","130268","5","복수자의 명석한 모자","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","21","5","","방어구","36","전체","전체","0","0","","31"
"340612","170267","5","복수자의 명석한 어깨덧옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","43","","방어구","36","전체","전체","0","0","","31"
"340613","190292","5","복수자의 명석한 윗옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","25","91","","방어구","36","전체","전체","0","0","","31"
"340614","150267","5","복수자의 명석한 바지","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","29","","방어구","36","전체","전체","0","0","","31"
"340615","70267","5","복수자의 명석한 장식끈","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","34","","방어구","36","전체","전체","0","0","","31"
"340616","110267","5","복수자의 명석한 장갑","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","95","","방어구","36","전체","전체","0","0","","31"
"340617","90268","5","복수자의 명석한 장화","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","14","57","","방어구","36","전체","전체","0","0","","31"
"320871","130187","3","은둔자 도적단 관","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","90","","방어구","36","전체","전체","0","0","","31"
"320872","170186","3","고뇌하는 땅무지 어깨덧대","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","44","","방어구","36","전체","전체","0","0","","31"
"320873","190192","3","요술사의 매복자 윗옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","26","","방어구","36","전체","전체","0","0","","31"
"320874","150188","3","점쟁이의 위풍당당 바지","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","80","","방어구","36","전체","전체","0","0","","31"
"320875","70187","3","난해한 징집대 장식끈","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","18","","방어구","36","전체","전체","0","0","","31"
"320876","110187","3","별무덤의 평화인도자 손가리개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","63","","방어구","36","전체","전체","0","0","","31"
"320877","90188","3","영롱한 파쇄자 신발","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","4","8","","방어구","36","전체","전체","0","0","","31"
"620021","130241","3","영혼 제압자의 머리 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 312,힘 14,지혜 19,체력 20","판매가능","파괴가능","착용 시 귀속됨","5","90","","방어구","36","전체","전체","0","0","",""
"620022","170241","3","영혼 제압자의 어깨 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 288,힘 11,지혜 15,체력 15","판매가능","파괴가능","착용 시 귀속됨","5","44","","방어구","36","전체","전체","0","0","",""
"620023","190246","3","영혼 제압자의 상의","36","31","방어구","31레벨 이상 착용 가능","방어력 384,힘 12,지혜 17,체력 23","판매가능","파괴가능","착용 시 귀속됨","7","26","","방어구","36","전체","전체","0","0","",""
"620024","150242","3","영혼 제압자의 하의","36","31","방어구","31레벨 이상 착용 가능","방어력 360,힘 12,지혜 16,체력 23","판매가능","파괴가능","착용 시 귀속됨","6","80","","방어구","36","전체","전체","0","0","",""
"620025","70241","3","영혼 제압자의 허리띠","36","31","방어구","31레벨 이상 착용 가능","방어력 168,힘 13,지혜 17,체력 11","판매가능","파괴가능","착용 시 귀속됨","3","18","","방어구","36","전체","전체","0","0","",""
"620026","110241","3","영혼 제압자의 장갑","36","31","방어구","31레벨 이상 착용 가능","방어력 192,힘 9,지혜 12,체력 18","판매가능","파괴가능","착용 시 귀속됨","3","63","","방어구","36","전체","전체","0","0","",""
"620027","90242","3","영혼 제압자의 신발","36","31","방어구","31레벨 이상 착용 가능","방어력 216,힘 9,지혜 12,체력 18","판매가능","파괴가능","착용 시 귀속됨","4","8","","방어구","36","전체","전체","0","0","",""
"620981","130033","3","축원하는 바다나래 머리덮개","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","90","","방어구","36","전체","전체","0","0","","31"
"620982","170033","3","깨달은 비명 어깨덧옷","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","44","","방어구","36","전체","전체","0","0","","31"
"620983","190040","3","신앙의 메아리 흉갑","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","7","26","","방어구","36","전체","전체","0","0","","31"
"620984","150034","3","예찬하는 긍지 무릎보호구","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","80","","방어구","36","전체","전체","0","0","","31"
"620985","70033","3","독신자의 싹쓸바람 허리띠","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","18","","방어구","36","전체","전체","0","0","","31"
"620986","110033","3","낙인의 한낮파괴자 손보호대","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","3","63","","방어구","36","전체","전체","0","0","","31"
"620987","90034","3","신성한 수풀추적자 장화","36","31","방어구","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","4","8","","방어구","36","전체","전체","0","0","","31"
"630021","130041","4","수호의 맹세를 각인한 머리 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 343,힘 13,지혜 17,체력 18,기술력 21","판매가능","파괴가능","착용 시 귀속됨","9","82","","방어구","36","전체","전체","0","0","",""
"630022","170240","4","수호의 맹세를 각인한 어깨 보호대","36","31","방어구","31레벨 이상 착용 가능","방어력 317,힘 13,지혜 17,체력 17","판매가능","파괴가능","착용 시 귀속됨","9","7","","방어구","36","전체","전체","0","0","",""
"630023","190048","4","수호의 맹세를 각인한 상의","36","31","방어구","31레벨 이상 착용 가능","방어력 422,힘 14,지혜 19,체력 27","판매가능","파괴가능","착용 시 귀속됨","12","9","","방어구","36","전체","전체","0","0","",""
